"120" 2 1 2 1 1 0 0 2 2 2 1 0 0 0 1 0 1 1 1 1 1 1 1 1 2 1 2 2 0 2 1 2 1 0 1 1 1 2 1 0 1 2 0 0 2 0 2 2 0 2 2 2 2 0 0 1
"121" 1 1 1 1 0 0 1 0 1 1 1 1 2 0 2 1 1 0 0 0 0 0 2 0 2 2 2 1 0 1 1 1 0 1 1 1 1 2 1 1 1 2 1 1 1 1 1 2 0 2 2 2 2 0 0 2
"122" 2 0 2 0 1 0 1 1 1 1 2 0 1 0 2 2 0 1 0 0 1 0 2 1 1 2 1 0 1 1 0 0 1 2 2 0 0 1 0 1 2 2 0 1 0 0 0 2 1 0 1 1 1 1 1 0
"123" 2 2 2 2 0 0 0 0 0 0 1 0 1 0 2 1 1 0 0 0 0 0 2 0 2 2 2 1 0 1 1 1 1 1 1 1 1 2 1 1 1 2 0 0 1 0 1 2 1 1 2 2 1 1 0 1
"124" 1 0 1 1 0 1 1 1 2 1 0 1 1 0 2 0 2 0 0 0 0 0 2 0 2 2 2 1 0 1 1 1 0 2 2 0 2 2 2 2 2 2 2 2 0 1 2 2 0 2 2 2 2 0 0 2
"125" 1 0 1 0 1 0 1 2 2 1 2 0 1 0 2 2 0 1 0 0 1 0 2 1 1 2 1 0 1 1 0 0 0 2 2 0 0 0 0 0 2 1 0 0 0 0 0 2 1 0 1 1 1 1 0 1
"126" 2 0 2 0 1 0 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 2 1 2 1 0 1 0 0 1 1 1 1 0 2 0 1 1 2 0 1 1 0 1 2 0 1 2 2 2 0 1 1
"127" 1 1 1 1 0 0 1 2 1 1 2 0 1 0 2 1 1 0 0 0 0 0 2 0 2 2 2 1 0 1 1 1 0 1 1 1 0 1 0 0 1 1 0 0 1 0 1 2 0 1 2 2 2 0 1 1
"128" 2 1 2 1 1 0 0 2 2 1 1 1 2 0 2 2 0 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 0 2 2 0 1 1 1 1 2 2 0 1 0 1 0 1 0 1 2 2 2 0 1 1
"129" 1 0 1 1 0 1 1 2 1 1 2 0 1 0 2 1 1 0 0 0 0 0 2 0 2 2 2 1 0 1 0 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 1 1 0 0 2 2 2 0 2 0
"130" 2 1 2 1 1 0 0 2 2 1 2 0 1 0 2 1 1 0 0 0 0 0 2 0 2 2 2 1 0 1 1 1 0 1 1 1 0 1 0 0 1 1 0 0 1 0 1 2 0 1 1 2 1 1 0 1
"131" 2 1 2 2 0 1 0 2 2 2 0 2 2 1 2 2 0 1 0 0 1 0 2 1 1 2 1 0 1 1 0 0 0 2 2 0 0 0 0 0 2 2 0 0 0 0 0 1 1 0 1 1 2 0 1 0
"132" 1 0 1 0 1 0 1 1 1 0 2 0 2 0 2 2 0 0 0 0 0 0 2 0 2 2 2 1 0 1 1 1 1 2 2 0 1 1 1 1 2 1 0 1 0 1 0 1 0 1 2 2 2 0 0 1
"133" 2 1 2 1 1 0 0 2 2 1 2 0 1 0 2 1 1 0 0 0 0 0 1 0 2 1 2 1 0 1 0 0 0 2 2 0 1 2 1 2 2 2 0 1 0 0 0 2 1 0 2 2 2 0 1 1
"134" 1 1 1 1 0 0 1 1 1 1 0 2 2 1 2 2 0 1 0 0 1 0 2 1 2 2 2 1 0 1 1 1 0 2 2 0 0 1 1 0 2 1 0 0 0 0 1 0 0 0 2 2 2 0 0 0
"135" 2 0 2 0 1 0 1 2 2 1 1 1 2 1 2 2 0 1 0 0 1 0 2 1 1 2 1 0 1 1 0 0 1 2 2 0 1 2 1 2 2 2 0 1 0 0 0 2 1 0 2 2 2 0 2 0
"136" 2 1 2 1 1 0 0 2 2 2 1 0 0 0 1 0 1 1 1 1 1 1 0 1 2 0 2 2 0 2 0 0 0 1 1 1 1 2 1 1 1 2 0 0 1 0 1 2 1 1 2 2 2 0 0 2
"137" 2 1 2 1 1 0 0 2 2 2 1 1 1 1 1 1 0 2 1 1 2 1 1 2 2 1 2 2 0 2 1 1 0 1 1 1 0 2 1 0 1 2 0 0 1 0 2 1 0 1 2 2 1 1 0 0
"138" 1 0 1 0 1 0 1 1 1 0 1 1 2 0 2 2 0 0 0 0 0 0 2 0 2 1 2 1 0 1 1 1 0 2 2 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 2 2 2 0 1 0
"139" 1 0 1 0 1 0 1 0 0 0 2 0 2 0 2 1 1 0 0 0 0 0 1 0 2 1 2 1 0 2 0 0 0 1 1 1 0 2 0 1 1 2 1 0 1 0 1 1 0 0 1 2 2 0 1 0
"140" 2 1 2 2 0 1 0 2 2 2 1 0 1 0 1 1 0 1 1 1 1 1 1 1 2 1 2 1 0 1 0 0 0 1 1 0 1 2 1 1 1 2 0 1 1 1 1 1 0 1 2 2 2 0 1 1
"141" 2 1 2 1 1 0 0 1 1 1 2 0 1 0 2 0 2 0 0 0 0 0 1 0 2 1 2 2 0 2 1 1 0 2 2 0 1 2 1 2 1 2 0 1 1 1 0 0 0 0 2 2 2 0 2 0
"142" 1 0 0 0 0 0 2 0 0 0 2 0 2 0 2 2 0 0 2 0 0 0 2 0 2 2 2 0 0 1 0 0 1 1 1 1 0 1 0 0 2 1 1 0 0 0 2 1 0 0 1 2 2 0 1 0
"143" 2 0 2 1 0 1 1 2 2 2 2 0 0 0 1 0 1 1 1 1 1 1 1 1 2 1 2 2 0 2 0 0 0 2 2 0 1 1 1 1 2 2 0 1 0 1 0 1 0 1 2 2 2 0 1 1
"144" 2 1 2 2 0 0 1 1 1 1 1 0 2 0 2 2 0 0 2 0 0 0 2 0 2 2 2 1 0 1 1 1 1 1 1 1 0 2 0 1 1 2 0 1 1 0 1 2 0 1 2 2 2 0 1 1
"145" 0 0 0 0 0 0 2 0 0 0 2 0 2 0 2 2 0 0 0 0 0 0 2 0 2 2 2 1 0 1 1 1 0 1 1 1 0 2 0 1 1 2 1 0 1 0 1 1 0 0 1 2 1 1 0 0
"146" 0 0 0 0 0 0 2 1 1 1 1 1 2 1 2 2 0 1 0 0 1 0 2 1 1 2 1 0 1 1 0 0 1 1 1 1 0 1 1 0 1 1 0 1 0 1 0 1 0 1 2 2 2 0 1 1
"147" 1 1 1 1 0 0 1 1 1 1 1 0 2 0 2 1 1 0 0 0 0 0 1 0 2 1 2 2 0 2 1 1 0 0 0 2 0 2 0 0 1 2 1 0 1 0 2 2 0 1 1 2 2 0 0 1
"148" 1 0 1 0 1 0 1 1 1 1 1 1 2 0 2 2 0 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 0 1 1 1 0 2 0 1 0 2 0 0 2 0 1 1 0 1 2 2 1 1 0 0
"149" 0 0 0 0 0 0 1 1 1 1 1 1 2 0 2 2 0 0 0 0 0 0 2 0 2 2 2 0 0 0 0 0 0 1 1 1 0 2 1 1 0 2 0 1 1 1 0 2 0 1 1 2 1 1 0 1
"150" 0 0 0 0 0 0 2 1 1 1 0 1 2 1 2 2 0 1 0 0 1 0 2 1 1 2 1 0 1 1 0 1 2 2 2 0 0 1 0 1 2 1 0 1 0 0 1 1 0 0 2 2 2 0 2 0
"151" 2 0 2 1 1 0 1 0 0 0 2 0 2 0 2 2 0 0 0 0 0 0 2 0 2 1 2 1 0 1 0 0 0 2 2 0 1 2 1 2 1 2 1 1 1 1 0 1 1 0 1 1 1 1 1 0
"152" 2 0 2 0 1 0 1 1 1 0 2 0 2 0 2 2 0 0 0 0 0 0 2 0 2 1 2 1 0 1 0 0 0 2 2 0 0 1 0 1 1 2 0 0 1 0 0 1 0 1 2 2 2 0 1 1
"153" 2 0 2 1 1 0 1 1 1 0 2 0 2 0 2 2 0 1 0 0 1 0 1 1 1 2 1 0 1 1 0 0 0 2 2 0 2 2 2 2 2 2 1 2 0 2 0 2 2 0 0 0 1 1 0 0
"154" 2 0 2 0 2 0 0 2 2 2 2 0 0 0 2 2 0 2 0 0 2 0 2 2 0 2 0 0 2 2 0 0 0 2 2 0 1 1 1 1 2 1 1 1 0 1 0 1 0 0 2 2 2 0 1 1
"155" 1 0 1 0 1 0 1 1 1 1 1 1 2 1 2 0 2 0 0 0 0 0 1 0 2 1 2 1 0 1 0 1 1 1 1 1 0 1 0 0 0 2 0 0 1 0 2 2 0 2 2 2 2 0 0 2
"156" 2 0 2 0 1 0 1 1 1 1 2 0 1 0 2 2 0 1 0 0 1 0 2 1 1 2 1 0 1 1 0 0 1 2 2 0 0 0 0 0 2 1 0 0 0 0 0 2 0 0 1 1 1 0 1 0
"157" 1 0 1 0 1 0 1 1 1 1 2 0 1 0 2 2 0 1 1 0 1 0 2 1 1 2 1 0 1 1 0 0 0 2 2 0 2 2 2 2 2 2 1 2 0 2 0 1 0 1 2 2 2 0 0 2
"158" 0 0 0 0 0 0 2 0 0 0 2 0 2 0 2 1 1 0 0 0 0 0 2 0 2 2 2 0 0 0 0 1 1 1 1 1 1 2 1 1 1 2 0 0 1 0 1 2 1 1 2 2 2 0 0 2
"159" 2 0 2 0 2 0 0 1 1 1 1 1 2 1 2 1 1 0 0 0 0 0 1 0 2 1 2 1 0 1 0 0 2 1 2 0 1 1 1 0 1 2 0 0 1 0 2 2 0 2 2 2 2 0 0 1
"160" 2 1 2 2 0 0 1 1 1 1 1 1 2 1 2 2 0 1 0 0 1 1 1 1 2 1 2 1 0 1 0 0 0 2 2 0 1 2 1 2 1 2 0 1 1 1 0 1 0 0 1 2 2 0 1 1
"161" 2 0 2 1 1 0 0 2 2 2 0 1 2 1 2 2 0 1 0 0 1 0 1 1 1 1 1 1 1 2 0 0 0 1 1 1 1 2 1 1 1 2 0 1 1 1 1 1 0 1 2 2 2 0 1 1
"162" 2 1 2 1 1 0 0 2 1 1 1 1 2 1 2 2 0 1 0 0 1 1 1 1 2 1 2 1 0 1 0 0 0 2 2 0 0 1 0 1 1 1 0 0 1 0 0 2 0 0 1 2 2 0 1 1
"163" 2 0 2 2 0 0 2 1 1 1 1 0 2 0 2 2 0 0 0 0 0 0 1 0 2 1 2 1 0 1 0 0 0 2 2 0 1 1 1 1 2 1 0 1 0 1 0 1 0 0 2 2 2 0 2 0
"164" 2 1 2 2 0 0 0 1 1 1 1 0 2 0 2 2 0 0 0 0 0 0 1 0 2 1 2 1 0 1 0 0 0 1 1 1 0 1 0 0 1 2 0 0 1 0 1 2 1 1 1 1 1 1 0 1
"165" 2 0 2 0 2 0 0 2 2 2 0 2 2 2 2 2 0 2 0 0 2 0 2 2 0 2 0 0 2 2 0 0 0 1 2 0 1 1 1 1 2 1 0 1 0 1 0 0 0 1 2 2 2 0 1 0
